"","Parcel_Number","sale_price","Sale_Date","Land_Economic_Area","Land_Net_Acres","Appraisal_Date","Utility_Sewer","Utility_Water","Utility_Electric","View_Quality","Waterfront_Type","Crime_Num","withInSewerImprovement","near_firestation","near_healthcare","near_libraries","near_policestation","near_schools","near_waterplants","row_num"
"16956",8000370490,7637500,2018-07-17,"2002-03-05",0.1894,2019-04-03,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,NA,88,"N","N","N","Y","Y","Y","Y",1
"16957",8000370500,7637500,2018-07-17,"2002-03-05",0.2146,2019-04-03,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,NA,88,"N","N","N","Y","Y","Y","Y",1
"16958",8000370520,7637500,2018-07-17,"2002-03-05",0.229,2019-04-03,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,NA,88,"N","N","N","Y","Y","Y","Y",1
"16959",8000370550,7637500,2018-07-17,"2002-03-05",0.1921,2019-04-03,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,NA,88,"N","N","N","Y","Y","Y","Y",1
"16960",8000370640,7637500,2018-07-17,"2002-03-05",0.282,2019-04-03,"SEWER/SEPTIC AVAIL","WATER AVAILABLE","POWER AVAILABLE",NA,NA,88,"N","N","N","Y","Y","Y","Y",1
"16961",8002010240,270000,2018-05-07,"2007-02-01",0.3122,2015-05-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"16962",8002010300,172000,2018-08-09,"2007-02-01",0.2066,2019-06-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"16963",8002020220,265000,2018-03-07,"2007-02-01",0.2249,2015-05-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","N","N","Y","N",1
"16964",8006500290,332500,2018-09-27,"2008-12-04",0.3224,2015-03-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"16965",8006500340,323000,2018-06-21,"2008-12-04",0.2958,2015-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"16966",8007020200,335000,2018-06-20,"2009-01-15",0.2726,2019-04-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","N","N",1
"16967",8015400160,452000,2018-12-05,"2008-12-04",0.3691,2015-01-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim",NA,6433,"N","Y","N","N","N","Y","N",1
"16968",8015400190,274950,2018-03-19,"2008-12-04",0.3611,2018-03-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"16969",8015500380,480000,2018-05-30,"2008-12-04",0.4661,2015-03-11,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim",NA,6433,"N","N","N","N","N","Y","N",1
"16970",8015590160,682500,2018-06-18,"2008-12-04",0.4132,2014-11-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Avg +",NA,6433,"Y","Y","N","N","N","Y","N",1
"16971",8017000400,390000,2018-07-23,"2011-01-04",0.2915,2014-03-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,324,"N","N","N","N","N","N","N",1
"16972",8040000311,540000,2018-08-22,"2015-02-01",0.2045,2019-01-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","Y","Y","Y","N","Y","N",1
"16973",8040000800,527000,2018-04-03,"2015-02-04",0.1985,2018-12-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim -",NA,1054,"N","Y","Y","Y","N","Y","N",1
"16974",8045000470,377000,2018-11-30,"2016-03-01",0.1953,2017-10-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","N","Y","N","Y","Y","N",1
"16975",8045000520,361000,2018-02-06,"2016-03-01",0.188,2019-02-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","N","Y","N","Y","Y","N",1
"16976",8045000681,415000,2018-11-19,"2016-03-01",0.1711,2017-10-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","N","Y","Y","Y","Y","N",1
"16977",7107500770,309000,2018-06-22,"2008-05-13",0.3239,2015-01-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"16978",7107500830,299950,2018-05-22,"2008-05-13",0.3236,2015-01-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"16979",7107520180,260000,2018-08-03,"2008-05-13",0.2536,2015-01-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"16980",7107540130,265000,2018-03-14,"2008-05-13",0.1836,2015-02-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","Y","N","Y","N",1
"16981",7107540920,285000,2018-07-26,"2008-05-13",0.2077,2015-02-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","Y","Y","Y","N",1
"16982",7107541050,277250,2018-01-04,"2008-05-13",0.1989,2015-03-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"16983",7107541080,299000,2018-10-25,"2008-05-13",0.2031,2015-03-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","Y","Y","Y","Y","N",1
"16984",7107900021,1355000,2018-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"16985",7107900041,1355000,2018-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"16986",7107900061,1355000,2018-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"16987",7107920010,1355000,2018-08-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"16988",7108000810,131250,2018-11-26,"2002-04-11",2.52,2017-04-25,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,88,"N","N","N","N","N","N","N",1
"16989",7110000980,340000,2018-03-23,"2003-03-06",0.2782,2013-07-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1275,"N","N","N","N","N","Y","N",1
"16990",7116000240,276000,2018-09-04,"2008-10-01",0.3277,2014-11-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"16991",7116000910,305000,2018-11-13,"2008-10-01",0.2299,2014-11-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","N","N","N","Y","N",1
"16992",7120000021,1300000,2018-05-30,"2031-11-12",1.3025,2014-04-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",24,"N","Y","N","N","N","N","N",1
"16993",7125000100,160000,2018-03-07,"2018-02-24",0.4435,2018-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"Y","Y","Y","N","N","Y","N",1
"16994",7159001080,145000,2018-11-26,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","N","N","N","N","Y","N",1
"16995",7160000371,4e+05,2018-06-15,"2015-11-01",0.2284,2019-02-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"16996",7160000500,3e+05,2018-10-03,"2015-11-01",0.1147,2019-01-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"16997",7160001010,3e+05,2018-10-22,"2015-11-01",0.1262,2019-02-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"16998",7160002300,337000,2018-06-07,"2015-11-01",0.1262,2019-01-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"16999",7160002420,340000,2018-07-28,"2015-11-01",0.1262,2019-01-23,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17000",7160002522,445000,2018-05-30,"2015-11-01",0.1147,2019-01-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17001",7160003430,471000,2018-02-12,"2015-11-01",0.1756,2019-02-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17002",7160004120,450000,2018-11-13,"2015-11-01",0.156,2019-01-30,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17003",7160004350,340000,2018-08-16,"2015-11-01",0.1262,2019-01-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17004",7160004750,330000,2018-06-22,"2015-11-01",0.1377,2019-01-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17005",7160004940,445000,2018-04-04,"2015-11-01",0.1388,2019-01-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17006",7160005140,143000,2018-11-05,"2015-11-01",0.1262,2019-02-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17007",7160200421,4e+05,2018-07-27,"2015-11-01",0.2272,2019-01-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17008",7160202130,390000,2018-10-03,"2015-11-01",0.1721,2019-01-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17009",7160202510,436000,2018-03-02,"2015-11-01",0.1893,2019-01-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17010",7160202720,355000,2018-07-17,"2015-11-01",0.1893,2019-01-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","Y","Y","N",1
"17011",7165000040,259000,2018-10-30,"2003-02-03",0.1262,2012-09-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","Y","Y","Y","Y","Y",1
"17012",7165000130,295000,2018-07-13,"2003-02-03",0.1377,2018-06-04,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,4215,"N","Y","Y","Y","Y","Y","Y",1
"17013",7165500340,253000,2018-05-14,"2007-02-01",0.2206,2015-05-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"17014",7165520421,270000,2018-08-09,"2007-02-01",0.2203,2015-05-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","Y","N","N","N","Y","N",1
"17015",7165800060,310000,2018-12-03,"2008-12-04",0.241,2015-03-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"17016",7176000750,290000,2018-06-29,"2005-07-03",0.2341,2017-04-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","N","N","Y","Y","N",1
"17017",7560014170,290000,2018-02-20,"2009-06-02",0.5785,2019-02-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"17018",7560014310,254000,2018-12-13,"2008-11-01",0.94,2016-04-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"17019",7565000253,350000,2018-09-13,"2009-07-15",0.4611,2019-04-02,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","Y","N","Y","N",1
"17020",7565000412,416000,2018-07-18,"2009-07-15",0.7464,2019-04-03,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,5407,"N","N","N","Y","N","Y","N",1
"17021",7565700031,255000,2018-10-15,"2006-08-01",0.4867,2015-10-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1349,"N","N","N","N","N","Y","N",1
"17022",7570000120,320000,2018-05-29,"2014-04-01",0.2634,2018-11-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,46,"Y","Y","N","N","N","Y","N",1
"17023",7575000240,380000,2018-01-25,"2004-06-27",0.2141,2018-11-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",56,"Y","Y","N","N","N","Y","N",1
"17024",7578010170,250000,2018-07-19,"2005-07-01",0.2944,2017-04-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1428,"N","Y","N","N","N","Y","N",1
"17025",7580000191,825000,2018-04-20,"2034-11-12",1.3581,2018-05-01,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",1054,"N","Y","Y","N","Y","Y","N",1
"17026",7580000283,2225000,2018-08-25,"2034-11-12",1.05,2018-08-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",1054,"N","Y","Y","Y","Y","Y","N",1
"17027",7580000641,490000,2018-04-27,"2011-01-02",0.8871,2014-02-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","Y","Y","Y","Y","Y","N",1
"17028",7580000751,620000,2018-06-29,"2011-01-02",0.3271,2014-02-13,"SEWER/SEPTIC NO","WATER NO","POWER AVAILABLE",NA,NA,1054,"N","Y","Y","N","Y","Y","N",1
"17029",7580000812,620000,2018-06-29,"2011-01-02",0.047,2014-04-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","Y","Y","N","Y","Y","N",1
"17030",7580000901,585000,2018-03-22,"2011-01-02",0.4154,2014-02-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim +",NA,1054,"N","Y","Y","Y","Y","Y","N",1
"17031",7586000020,1029650,2018-08-17,"2035-11-12",0.1767,2014-05-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","Y","N","N","N","N","N",1
"17032",7590000100,974000,2018-03-20,"2031-11-12",0.4683,2014-03-27,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,"WF Salt",149,"N","N","N","N","N","N","N",1
"17033",7630000010,275000,2018-01-24,"2008-11-01",0.2295,2015-01-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"17034",7630000071,380000,2018-12-04,"2008-11-01",0.4533,2015-01-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","N","N","N","N","Y","N",1
"17035",7640000070,340000,2018-04-23,"2018-01-23",0.2479,2018-04-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","N","N","N","Y","N",1
"17036",7645000550,442000,2018-02-06,"2017-09-01",0.1377,2017-10-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"N","Y","N","N","N","Y","N",1
"17037",7685000530,379000,2018-09-20,"2017-10-01",0.1492,2017-11-08,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17038",7685001220,202500,2018-08-02,"2017-10-01",0.1119,2017-12-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17039",7685001550,290000,2018-03-27,"2017-10-01",0.1492,2017-11-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17040",7685001730,350000,2018-08-28,"2017-10-01",0.1119,2017-11-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17041",7685002160,236500,2018-04-18,"2017-10-01",0.1193,2017-11-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17042",7685002441,357500,2018-09-12,"2017-10-01",0.0672,2017-11-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17043",7685002570,65000,2018-08-08,"2017-10-01",0.1119,2017-11-15,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17044",7685004120,180000,2018-06-22,"2017-10-01",0.0775,2017-11-01,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17045",7685004142,220000,2018-01-23,"2017-10-01",0.0385,2017-11-01,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17046",7685004490,2e+05,2018-10-30,"2017-10-01",0.1492,2017-11-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17047",7685005490,235000,2018-11-19,"2017-10-01",0.1119,2017-10-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17048",7685005760,376000,2018-04-16,"2017-10-01",0.1492,2017-10-24,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17049",7685007260,3e+05,2018-08-29,"2017-10-01",0.1342,2017-10-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17050",7713000070,492000,2018-04-03,"2008-11-01",0.4132,2015-02-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,6433,"N","Y","Y","N","N","Y","N",1
"17051",7714000050,186690,2018-10-04,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","Y","Y","N","N","Y","N",1
"17052",7714000110,182000,2018-07-10,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","Y","Y","Y","Y","Y","N",1
"17053",7720000970,596000,2018-07-25,"2015-02-13",0.1569,2019-01-31,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim",NA,1351,"Y","N","N","N","N","Y","N",1
"17054",7720002161,740000,2018-03-18,"2015-02-13",0.2245,2019-03-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Avg",NA,1351,"Y","N","N","N","N","Y","N",1
"17055",7720003380,337500,2018-05-11,"2015-07-01",0.2222,2019-01-16,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"Y","N","N","N","N","Y","N",1
"17056",8045000710,152500,2018-11-14,"2016-03-01",0.1687,2017-10-19,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","N","Y","Y","Y","Y","N",1
"17057",8045001090,412000,2018-03-23,"2016-03-01",0.1606,2017-10-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1054,"N","N","Y","N","Y","Y","N",1
"17058",8051010270,205000,2018-03-21,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","Y","N","Y","N","Y","N",1
"17059",8051010580,185000,2018-01-25,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","Y","N","Y","N","Y","N",1
"17060",8051010710,178500,2018-03-02,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","Y","N","Y","N","Y","N",1
"17061",8855000210,250000,2018-09-10,"2015-10-01",0.2479,2018-12-18,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,1351,"Y","N","N","Y","Y","Y","N",1
"17062",8867000150,254400,2018-11-15,"2018-01-23",0.1457,2018-03-22,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17063",8867090730,374000,2018-06-25,"2012-06-05",0.2963,2014-01-10,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,149,"N","Y","N","N","N","Y","N",1
"17064",8875000024,196000,2018-03-23,"2018-01-23",0.1148,2018-03-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","Y","N",1
"17065",8875000031,255000,2018-12-18,"2018-01-23",0.1606,2018-03-21,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","N","Y","N",1
"17066",8880000090,3e+05,2018-02-27,"2014-04-15",0.2642,2018-12-13,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"Y","N","N","N","N","Y","N",1
"17067",8880200150,245000,2018-02-02,"2014-04-15",0.2027,2018-12-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"Y","N","N","N","N","Y","N",1
"17068",8880800140,316500,2018-08-15,"2014-04-15",0.2727,2018-12-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"Y","N","N","N","N","Y","N",1
"17069",8888810040,150000,2018-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"17070",8888840980,285000,2018-03-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"17071",8888841130,45566,2018-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"17072",8888860350,775000,2018-10-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","N","N","N","N","N","N",1
"17073",8888870810,45000,2018-06-26,NA,NA,NA,NA,NA,NA,NA,NA,6433,"N","N","N","N","N","N","N",1
"17074",8888871550,8500,2018-04-16,NA,NA,NA,NA,NA,NA,NA,NA,1054,"N","N","N","N","N","N","N",1
"17075",8888871720,13000,2018-07-27,NA,NA,NA,NA,NA,NA,NA,NA,1054,"N","N","N","N","N","N","N",1
"17076",8888872180,18000,2018-02-07,NA,NA,NA,NA,NA,NA,NA,NA,1054,"N","N","N","N","N","N","N",1
"17077",8888872900,220000,2018-12-21,NA,NA,NA,NA,NA,NA,NA,NA,1054,"N","N","N","N","N","N","N",1
"17078",8888873060,28000,2018-11-19,NA,NA,NA,NA,NA,NA,NA,NA,1054,"N","N","N","N","N","N","N",1
"17079",8888873550,12000,2018-07-06,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","N","N","N","N","N","N",1
"17080",8888874780,22500,2018-11-06,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","N","N","N","N","N","N",1
"17081",8888875250,25000,2018-11-02,NA,NA,NA,NA,NA,NA,NA,NA,56,"N","N","N","N","N","N","N",1
"17082",8888876270,30000,2018-03-20,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","N","N","N","N","N","N",1
"17083",8888876330,27500,2018-11-15,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","N","N","N","N","N","N",1
"17084",8888877570,124500,2018-07-02,NA,NA,NA,NA,NA,NA,NA,NA,6433,"N","N","N","N","N","N","N",1
"17085",8888877910,6500,2018-03-22,NA,NA,NA,NA,NA,NA,NA,NA,1351,"N","N","N","N","N","N","N",1
"17086",8900000111,248500,2018-06-09,"2018-01-22",0.1079,2018-08-07,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17087",8900000610,260000,2018-02-22,"2018-01-22",0.0912,2018-04-12,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17088",8905000590,244000,2018-06-15,"2004-04-01",0.3443,2011-10-26,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","Y","Y","N",1
"17089",8910001430,226000,2018-07-20,"2016-07-01",0.1818,2017-12-05,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED","View Lim -",NA,56,"N","Y","N","Y","N","Y","N",1
"17090",8910001490,196000,2018-07-26,"2016-07-01",0.1377,2017-11-29,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,56,"N","N","N","Y","N","Y","N",1
"17091",8930000390,276000,2018-09-21,"2018-01-23",0.1377,2018-04-09,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","Y","Y","Y","N",1
"17092",8935012101,179000,2018-10-23,"2017-01-14",0.1893,2018-02-28,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","N","N","N","Y","Y","N",1
"17093",8935013430,215000,2018-11-19,"2017-01-14",0.0803,2019-05-17,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
"17094",8935014290,195000,2018-10-30,"2017-01-14",0.0934,2018-02-20,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","N","N","Y","Y","N",1
"17095",8935015160,390000,2018-07-26,"2017-01-14",0.1283,2018-02-14,"SEWER/SEPTIC INSTALLED","WATER INSTALLED","POWER INSTALLED",NA,NA,943,"N","Y","Y","N","N","Y","N",1
